Title;Ingredients;Steps;Loves;URL
Sup Gurame Honje;2 Ekor Ikan Gurame -- 5 Siung Bawang Merah -- 5 Siung Bawang Putih -- 2 Tangkai Bunga Honje/ Kecombrang -- 2 buah wortel -- 1 Ruas Lengkoas -- 1 Ruas Jahe -- 2 Lembar Daun Salam -- 2 Buah Jeruk Nipis -- 1 Sdm Garam -- Penyedap Rasa -- 2 1/2 Gelas Air -- ;Cuci ikan gurame sampai bersih dan di berikan perasan jeruk nipis + garam. Diamkan selama 5 menit agar tidak bau amis -- Iris tipis bawang merah, bawang putih dan daun honje/ kecombrang. Untuk laos, jahe dan batang honje/ Kecombrangnya di geprek aja ya. Dan jangan lupa juga untuk iris cabai rawit + wortel nya. -- Kukus ikan gurame terlebih dahulu selama 20 menit, kenapa harus di kukus dulu ? Biar ikannya tidak rontok saat di jadikan sup. -- Sambil menunggu ikan di kukus, mari kita tumis bahan bahannya seperti bawang merah bawang putih, lengkoas jahe dan daun salam lalu si daun honje/ Kecombrang. Tumisnya jangan lama lama sampai harum saja, lalu masukan wortel dan tambahkan air 2 1/2 gelas rebus hingga wortel matang. -- Setelah 2 menit mengkukus ikan, barulah ikan tersebut di angkat dan di cemplungkan ke dalam wajan yang berisikan bumbu + wortel. Oh iyaa sebelum masukan ikan ke wajan, ada baiknya kasih penyedap rasa (saya 2 sdt, ini sesuai selera) koreksi rasa jangan lupa ya buibu :) -- Sambil menunggu bumbu meresap ke ikan, masukan irisan cabai rawit dan biarkan selama 5 menit biar pedesnya keluar. Hehehehe -- And taraaaaaaaaaa, this is it !!! Ikan Gurame Honje/ Kecombrang siap di hidangkan. Wangi dan menggugah selera 👌👌👌👌 -- ;2;/id/resep/4460387-sup-gurame-honje
Ikan Tongkol Bumbu Kuning;1 ekor ikan tongkol ukuran kecil, potong jadi 4 -- 1 buah jeruk nipis -- 3 lembar daun salam -- 3 lembar daun jeruk -- 1 batang sereh, ambil bagian putih, geprek -- 1 buah tomat merah, belah 4 -- secukupnya Garam, gula -- Merica bubuk secukupnya (skip) -- Penyedap rasa (optional) -- Cabe rawit utuh sesuai selera (skip) -- Bumbu halus : -- 5 siung bawang merah -- 4 siung bawang putih -- 1 ruas kunyit -- 3 cm jahe -- 5 biji kemiri -- ;Cuci bersih ikan tongkol. Beri perasan jeruk nipis dan garam. Diamkan kurleb 20-30 menit. Setelah itu, cuci bersih lagi dan goreng ikan tongkol hingga sedikit kering. Angkat -- Panaskan wajan, beri sedikit minyak. Tumis bumbu halus hingga harum. Masukkan daun salam, daun jeruk, sereh dan beri sedikit air, aduk rata. -- Masukkan ikan. Masak hingga air mendidih. Beri garam, gula putih dan penyedap rasa. Aduk rata. Biarkan hingga air berkurang dan bumbu meresap. Koreksi rasa -- Setelah air berkurang, tambahkan potongan tomat. Aduk rata hingga tomat sedikit layu. Angkat dan hidangkan -- ;11;/id/resep/4453665-ikan-tongkol-bumbu-kuning
Sarden ABC Masak Kemangi;1 kaleng besar sarden abc ekstra pedas -- 1 genggam daun kemangi -- 10 buah cabe rawit,potong serong -- 6 siung bawang merah,iris tipis -- 3 siung bawang putih,iris tipis -- 1 buah tomat,potong dadu -- 200 ml air -- 3 sdm minyak goreng -- Secukupnya garam dan gula pasir -- ;Panaskan minyak goreng,masukkan cabe dan duo bawang,tumis hingga harum -- Masukkan sarden dan air,aduk pelan.Tambahkan tomat,garam dan gula pasir. Masak hingga mendidih dan air sedikit menyusut. Tes rasanya. -- Masukkan kemangi,aduk pelan. Matikan api -- Sajikan😋 -- ;16;/id/resep/4465334-sarden-abc-masak-kemangi
Tongkol sarden pete uendesss;6 ekor tongkol / pindang -- 2 buah tomat kecil -- sebungkus Pete -- Bumbu halus : -- 6 buah bawang merah -- 3 siung bawang putih -- 2 cabe merah -- 15 cabe rawit -- Gula / garam secukupnyaa -- Penyedap rasa (boleh skip) -- secukupnya Air mateng -- Minyak untuk menggoreng dan menumis -- ;Cuci tongkol / pindang pluss potong sesuai seleraa -- Goreng setengah matang -- Haluskan bumbu -- Tumis bumbu + pete + cabe merah + tomat yang sudah dipotong kecil2 (sesuai selera) -- Masukkan air secukupnya -- Setelah harum masukkan ikan pindang / tongkol yang sudah digoreng setengah matang tadi -- Tambahkan gula pasir & garam secukupnyaa -- Cek rasaaa -- Kalau udahh ok tunggu mendidih angkat dan sajikaaaan -- ;21;/id/resep/4465291-tongkol-sarden-pete-uendesss
Mujaer Bumbu Kuning Kemangi;Ikan mujaer goreng -- 1 ikat kemangi -- 5 siung bawang merah -- 4 siung bawang merah -- 1 cm kunyit -- 1 sdt ketumbar -- 2 butir kemiri -- 1 buah tomat potong -- 10 buah cabe rawit -- 2 buah cabee merah -- 3 lembar daun jeruk -- 2 lembar daun salam -- 2 batang serai geprek -- 2 cm lengkuas geprek -- secukupnya Gula -- secukupnya Garam -- secukupnya Merica -- secukupnya Penyedap rasa -- ;Blender : bawang merah, bawang putih, ketumbar, cabe rawit, dan cabe merah. -- Tumis bumbu halus hingga harum dengan tomat, lengkuas, serai, daun salam, dan daun jeruk. -- Masukkan ikan mujaer yang sudah digoreng. Masak hingga bumbu merata. -- Trakhir masukkan faun kemangi. -- Siap dihidangkan. -- Semoga bermanfaat. -- ;3;/id/resep/4390014-mujaer-bumbu-kuning-kemangi
Sop Ikan Nila Kemangi;1 kg Nila (ukuran sedang) -- Bumbu -- Jahe (2 ruas jahe di geprek) -- 1 ruang kunyit (haluskan) -- Lengkuas (1 ruas di geprek) -- Serai (3 di geprek) -- Bawang merah besar 2 butir iris kasar -- Bawang putih 2 iris kasar -- 3 lembar Daun jeruk -- 1 ukuran sedang Tomat hijau -- 1 sendok Air asem jawa -- Daun bawang (iris miring) -- Cabai seseuai selera (potong miring) -- Garam (secukupnya) -- secukupnya Gula putih -- secukupnya Perasan jeruk nipis -- secukupnya Air -- ;Lumuri ikan dengan perasan air jeruk nipis -- Masukan isrisan bawang merah bawang putih, serai, jahe, kunyit, jahe, lengkuas garam, gula, dan air asama kedalam panci yang sudah berisi air -- Setelah mendidih masukkan ikan, dan tomat -- Setelah setengah matang, masukan daun kemangi dan irisan daun bawang -- Croschek rasa -- Siap dihidangkan -- ;4;/id/resep/4465210-sop-ikan-nila-kemangi
Pampis tongkol;400 gram ikan tongkol kukus -- 1 batang sereh -- 4 lembar daun jeruk -- 1 ikat daun bawang -- 1 ikat kemangi(Sy ga pake) -- Bumbu halus: -- 10 bwg merah -- 3 siung bwg putih -- 2 cm jahe -- 2 cm kunyit -- 3 cabe merah -- 10 cabe rawit -- Minyak untuk memumis -- secukupnya Garam gula -- ;Suwir2 ikan yg sdh dikukus -- Tumis bumbu halus, sereh, daun jeruk sampai harum -- Masukan ikan suwir, garam, gula, ketika hampir matang masukan daun bwg dan kemangi -- ;2;/id/resep/4465240-pampis-tongkol
Bandeng suwir sambel korek;1,5 ekor ikan bandeng -- 2 bawang putih -- 15 cabe rawit -- secukupnya Garam gula -- 3 sdm Minyak panas -- ;Goreng ikan bandeng. Tunggu agak dingin lalu suwir2. -- Uleg kasar baput dan cabe, tmbahkan garam gula, siram dg minyak panas sisa buat goreng ikan tdi. -- Campur rata dengan ikan bandeng yg sdh disuwir2 td. -- Sjikan dengan syur2 pelengkapnya, sayang sya kmarin gak ada kemangi, dtambah kemangi semakin mantap. Selamat mencoba. -- ;0;/id/resep/4459830-bandeng-suwir-sambel-korek
Hot Tuna Puffs Super Simple;1 kaleng tuna tomat dalam saos pedas -- 2 lembar puff pastry instan -- 1,5 sdt gula -- 3 siung bawang putih haluskan tumis sebentar -- secukupnya keju mozzarela parut -- oregano buat taburan -- ;Taburi pastry dg sedikit tepung, biarkan dalam suhu kamar selama 20 menit, potong masing2 jd 8 bagian segitiga. -- Campurkan gula dan bawang putih dg tuna, aduk hingga rata. -- Olesi sekeliling pinggir lembar puff pastry dg air (lebih bagus lagi dg putih telur kalau ada), rekatkan satu bagian hingga membentuk kantung segitiga, isi dg 1-1,5 sdt tuna dan mozzarela secukupnya. Tutup pinggir bagian yg lain, tekan dg garpu bagian2 yg direkatkan tadi. -- Tata dlm loyang olesi atasnya dg sedikit air (lebih bagus kalau ada kuning telur yg dikocok), taburi oregano secukupnya. -- Panggang dg suhu 200 derajat Celcius selama 20 menit atau atau sesuaikan dg oven masing2. Sajikan dg mayonaise bila suka. Yummy! -- ;7;/id/resep/4463104-hot-tuna-puffs-super-simple
Bali ikan Bandeng;1/4 ikan bandeng -- 5 buah cabai merah besar -- 10 buah cabai rawit -- 3 siung bawang putih -- 2 siung bawang merah -- 2 cm Lengkuas -- 2 cm Kunyit -- 1 cm Jahe -- 2 lembar Daun jeruk -- 2 lembar Daun salam -- 1 batang Serai -- 3 butir Kemiri -- ;Bersihkan ikan bandeng kemudian potong menjadi 2 bagian, jika tidak suka di potong todak masalah sesuai selera -- Kemudian tambah dengan garam dan lumuri jeruk nipis 2 sdm, biarkan 10 menit supaya meresap -- Siapkan bumbu halus yaitu cabai merah, cabai rawit, bawang merah, bawang putih, kunyit,lengkuas,jahe, kemiri kemudian haluskan semua bumbu -- Setelah 10 menit goreng ikan sampai matang -- Tumis bumbu yang sudah halus dengan minyak goreng secukupnya, masukkan daun jeruk, daun salam dan serai -- Masukkan ikan yang sudah digoreng bersama dengan bumbu yang sudah matang dan ditumi bersama sekitar 10 menit tambah air sedikit dan diamkan supaya bumbunya meresap...trimakasih -- ;5;/id/resep/4463927-bali-ikan-bandeng
Pais Patin Banjar;1/2 kg ikan patin -- Daun pisang -- 1 biji Tomat -- 1 biji cabe hijau -- Bumbu halus : -- 5 siung bawang putih -- 8 siung bawang merah -- 1 ruas jari kunyit -- 1 ruas jari laos -- 1 batang serei -- 1 sdt garam -- 1 sdt penyedap -- 3 buah kemiri -- ;Haluskan seluruh bumbu halus dengan cara diulek (agar tekstur bumbunya masih ada) -- Bersihkan ikan patin, lumuri dengan bumbu halus, tunggu 15 menit sampai bumbu meresap -- Sambil menunggu bumbu meresap, panaskan daun pisang diatas kompor agar layu dan tidak pecah saat dilipat. Potong potong memanjang tomat dan cabe hijau -- Stelah 15 menit tata ikan patin diatas daun pisang bersama bumbu, taburi tomat dan cabe hijau diatasnya, kemudian bungkus -- Kukus patin yang sudah dibungkus selama 15 menit -- Setelah matang, pais patin yang sudah dikukus di bakar lagi sampai kering (aku bakarnya pke teplon). Pais patin siap dinikmati -- ;5;/id/resep/4463613-pais-patin-banjar
Nasi goreng tempe salmon;nasi -- ikan salmon yg sdh di goreng -- tempe yg sdh di goreng dn di remas kecil2 -- garam -- bawang putih -- bawang merah -- 2 sendok mkn minyak goreng -- cabai bisa tmbhkn klo mau pedes -- ;Cincang bumbu bawang putih bawang merah dn (cabai bl prlu) -- Lalu tumis dgn 2.sendok mkn minyak goreng. -- Tumis hingga aroma harum lalu masukkn nasi.aduk2.msukn tempe yg sdh remuk dn salom.. -- Aduk di orak arik hingga stengh mateng.jgn lp tmbhkn garam secukupnya..orak arik krg lbih 10 mnit..angkt dn hidangkn d piring saji..bs di hias dgn tomat atau mntimun ssuai selera anda..selmt mncoba -- ;1;/id/resep/4463601-nasi-goreng-tempe-salmon
Dory Fish Popcorn 🐟;1 lembar ikan Dory -- 1 bh jeruk nipis -- 🌹Bahan adonan basah -- 2 sdm tepung bumbu (ex:sajiku) -- 1/2 sdt garlic powder -- Secukupnya lada -- 🌹Bahan pelapis -- 5 sdm tepung terigu -- 1 sdm tepung maizena -- Secukupnya Kaldu jamur -- ;"Bismillah 🙏🏻 -- Cuci bersih ikan dory, lumuri perasan jeruk nipis, diamkan selama 5 menit -- Ambil wadah kedap udara, tambahkan adonan basah lalu tambahkan air sedikit demi sedikit sambil d aduk"" (adonan basah jgn terlalu encer) -- Bilas ikan dory yg sudah d lumuri jeruk nipis, potong2 sesuai selera, tuang ke wadah adonan basah lalu tutup wadah, diamkan d dlm kulkas selama 30 menit sampai 1 jam -- Ambil dory dari kulkas, ambil satu""ikan lalu gulung"" ke adonan tepung kering, lalu goreng sampai matang -- Selamat mencoba -- ";6;/id/resep/4463646-dory-fish-popcorn-%F0%9F%90%9F
Sambal Sarden;3 ekor ikan sarden segar -- 3-4 bawang merah -- 2 cabe merah -- 3 cabe rawit -- 1 tomat merah besar -- Secukupnya garam, gula, bumbu racik sajiku (ikan goreng), air -- ;Bersihkan ikan, lumurin bumbu racik sajiku u/ ikan goreng, diamkan agar bumbu meresap (me : masukkan kulkas supaya cepat meresap) -- Haluskan bumbu, (bawang merah, cabai merah, cabai rawit, garam, gula beri sedikit penyedap rasa), iris dadu tomat merah nya, sisihkan -- Goreng ikan sampai kering dan matang -- Tumis bumbu yg sudah dihaluskan sampai harum.... Tambahkam sedikit air, masukkan irisan tomat, cicipi rasa, bila sudah pas masukkan ikan nya... Aduk2 supaya meresap, lalu angkat dan sajikan -- ;6;/id/resep/4463100-sambal-sarden
Tumis tuna;1 kaleng tuna -- 1 bawang bombay iris lembut -- 3 siung bawang putih geprek -- 2 iris jahe -- sedikit daun bawang -- minyak untuk menumis -- garam -- gula -- kecap asin -- ;Tumis bawang jahe dan bawang bombay -- Lalu masukkan tuna, beri bumbu, penyedap rasa dan aduk sampai matang dan beri daun bawang tes rasa. -- Matang hidangkan selamat mencoba by soimut -- ;0;/id/resep/4463415-tumis-tuna
Pecak Lele;500 gr lele -- jeruk nipis -- secukupnya garam -- Bahan bumbu sambal: -- 3 buah cabe merah (sesuai selera) -- 3 siung bawang merah -- 3 buah kemiri -- 1 sdt terasi -- secukupnya Garam -- secukupnya Gula pasir -- ;Bersihkan lele, lumuri dengan garam dan jeruk nipis, diamkan kurleb 15 menit -- Goreng lele hingga matang -- Ulek bahan2 sambal, hingga halus, tambahkan sedikit air hangat -- Koreksi rasa. masukan lele goreng ke dalam sambal, kemudian pecak atau ulek kasar -- Pecak lele sangat cocok dinikmati dengan nasi hangat -- ;1;/id/resep/4463039-pecak-lele
Ikan tongkol masak lemak kemangi;10 ptg ikan tongkol (sy beli sdh matang) -- 1 bh santan (sy pakai kara ukuran kecil) -- secukupnya Air -- Bumbu yg di haluskan : -- 10 bh cabe merah besar -- 5 bh bawang merah -- 3 siung bawang putih -- 3 bh kemiri -- 1/2 ruas jari jahe -- secukupnya Garam -- secukupnya Penyedap rasa -- secukupnya Gula pasir -- Bumbu pelengkap : -- 1 btg serai -- 3 lbr daun salam -- 1/2 ruas jari lengkuas -- secukupnya Cabe rawit -- sesuai selera Daun kemangi -- ;Goreng ikan 1/2 matang -- Haluskan bumbu2, kecuali daun salam, serai, lengkuas -- Tumis bumbu,masukan daun salam, serai, lengkuas hingga matang -- Masukan ikan, santan,cabe rawit dan sdkt air -- Masak hingga santan mendidih, saat mau di angkat, masukan daun kemangi -- Note : jika tdk suka pedas jgn di tambahkan cabe rawit -- ;10;/id/resep/4455739-ikan-tongkol-masak-lemak-kemangi
Tuna Steamed;100 gram tuna fillet -- 100 gram buncis -- Lemon di slice tipis -- 1/2 butir bawang bombay di cincang -- 1 sdt oregano -- 1 sdt lada -- 1 sdt garam -- 1 sdt olive oil -- 1 lembar alumunium oil -- ;Saya rebus sebentar untuk buncis nya biar klo di kukus empuk -- Ambil alumunium oil, tata buncis, beri olive oil, beri tuna yg sudah dilumuri lada + garam di kedua sisinya, next beri oregano, bawang bombay + lemon bungkus,lalu kukus 8 - 10 menit. -- Hidangkan, rasany gurih gak amis. Klo suka pedas bisa taburi bon cabe atau cabe bubuk. -- ;7;/id/resep/4455662-tuna-steamed
Gulai ikan tongkol;1/2 kg ikan tongkol -- 1 ikat kacang panjang -- 1 ikat daun kemangi -- 1/2 papan tempe potong2 -- 2 lbr daun jeruk -- 2 bh sereh -- 2 bh daun salam -- Bumbu halus : -- 5 bh bawang merah, -- 3 bh  bawang putih, -- jahe, -- kunyit, -- 3 bh  kemiri, -- 8 bh  cabe, -- Garam, gula, penyedap -- ;Cuci bersih dan potong ikan sesuai selera -- Cuci bersih dan potong2 sayuran -- Potong2 tempe sesuai selera -- Tumis bumbu halus dgn sedikit minyak panas, masukkan daun jeruk, sereh, daun salam, lalu aduk2 hingga harum -- Masukkan air, garam, gula, penyedap secukupnya lalu didihkan -- Setelah mendidih masukkan potongan ikan, kacang panjang dan tempe. Lalu didihkan kembali -- Terakhir masukkan kemangi dan hidangkan. Selamat menikmati 😊😊 -- ;7;/id/resep/4455214-gulai-ikan-tongkol
Tuna sambal goreng;1 kaleng tuna sambal goreng -- 1 buah bawang bombay -- 5 cabe rawit (sesuai selera) -- 2 lembar daun jeruk -- Secukupnya garam, gula dan penyedap -- ;Sebelumnya cuci bawang bombay, daun jeruk dan cabe rawitnya. Kemudian Iris bawang bombay, daun jeruk dan cabe rawit -- Tuang sedikit minyak utk menumis bawang bombay dan cabe rawit. Tumis hingga harum -- Masukan tuna kaleng nya, tambahkan garam, gula dan penyedap secukupnya. Tuang sedikit air. Dan masukan irisan daun jeruk. -- Tes rasa dan siap dihidangkan. -- ;6;/id/resep/4454848-tuna-sambal-goreng
Balado tongkol dan terong (torong);250 gr Pindang tongkol -- 2 pcs Terong -- secukupnya Garam -- secukupnya Gula -- Bubuk kaldu rasa ayam -- Bumbu halus: -- secukupnya Cabe keriting merah -- secukupnya Cabe rawit -- 2-3 pcs Cabe merah tanjung besar -- 8 siung Bawang merah -- 4 siung Bawang putih -- ;Pertama cuci bersih semua bahan (terong dan semua bumbu) -- Goreng terung dan pindang tongkol jika suka (saya tidak digoreng tongkolnya :D) lalu sisihkan -- Tumis bumbu halus dengan sedikit minyak hingga masak sempurna (ditandai dengan keluarnya minyak dan bumbu menyusut) -- Masukkan gula garam dan bubuk kaldu secukupnya. Masak sebentar -- Koreksi rasa kemudian sajikan -- ;2;/id/resep/4454759-balado-tongkol-dan-terong-torong
Mangut Ikan Gabus;1 kg ikan gabus segar bersihkan sisik nya -- 1 buah jeruk nipis -- 10 cabe hijau teropong (boleh lebih) -- 5 cabe rawit (boleg lebih) -- 6 siung bawang merah -- 5 siung bawang putih -- 3 buah kemiri -- 700 cc santan kental (sy pakai santan dari parutan kelapa) -- 1 ruas batang serai memarkan -- 1 buah lengkuas memarkan -- 2 buah daun jeruk purut -- 1 buah jahe memarkan -- 1 sdt garam -- Gula merah secukup nya -- 300 cc minyak goreng -- ;Bumbui ikan gabus dg garam kemudian Lumuri ikan dg air jeruk nipis diamkan selama 15 mnt. -- Goreng ikan dg minyak panas sampai kering.. -- Haluskan bawang merah+bawang putih+kemiri... cabe diiris tipis.. -- Bila sudah bumbu halus campurkan lengkuas+batang serai+daun jeruk memarkan saja -- Parut kelapa ambil santan kental nya kurleb 700 ml -- Panaskan 4 sdm minyak goreng tumis bumbu yg dihaluskan sampai wangi. Tambakan cabe,garam,gula merah lalu masukan santan. Aduk terus santan hingga mendidih. Masukan ikan gabus tadi.. Aduk2 jangan sampai santan pecah.. Lalu koreksi rasa.. -- ;0;/id/resep/4454767-mangut-ikan-gabus
Kembung pesmol;1/2 kg ikan kembung -- Bahan halus -- 10 siung bawang merah -- 3 siung bawang putih -- 5 butir kemiri -- 2 siung kunyit -- 1 ruas jahe seujung jari -- 2 sendok gula pasir -- 1 SM cuka -- 1/2 buah tomat -- Bahan kasar -- 2 ruas sereh -- 3 daun salam -- 2 buah wortel (iris tipis memanjang) -- 15 butir cabai rawit -- 1 buah tomat -- ;Bumbui ikan segar dengan garam goreng, -- Blender semua bumbu halus, ditumis hingga wangi, kemudian ksh air sedikit kurleb 50 ml air, jika sudah matang masukkan semua bumbu kasar dan ikan yg sudah digoreng, koreksi rasa dan matikan api -- Selamat mencoba🙏🏻🙏🏻 -- ;7;/id/resep/4454953-kembung-pesmol
Spageti tuna keju;1 pc spageti -- 200 gr ikan tuna segar -- 3 bawang putih -- 5 bawang merah -- 5 buah cabe merah keriting -- 1 tomat -- secukupnya Seledri & daun bawang -- secukupnya Garam -- secukupnya Merica -- Minya goreng -- sesuai selera Keju -- ;Rebus spageti hingga matang. Lalu tiriskan -- Iris semua bumbu untuk ditumis -- Siapkan wajan beri sedikit minyak.. Tumis bumbu yang telah diiris beserta tuna, lalu tambahkan sedikit air, -- Tumis hingga asat. Tambahkan spageti yg telah ditiriskan, aduk2 sebentar tambahkan potongan saledri dan daun bawang -- Angkat dan sajikan.. beri sedikit parutan keju -- Masakan siap disantap -- ;5;/id/resep/4004506-spageti-tuna-keju
Tongkol balado simpel;Cabai merah -- Cabai rawit/cabai setan -- Bawang merah -- Ikan tongkol tanpa tulang. Biasanya 3rb/bungkus -- Gula -- Garam -- Royco -- ;Rebus semua cabai -- Giling rebusan cabai dengan bawang merAh -- Tumis bumbu halus hingga wangi, lalu masukan garam gula royco secukupnya -- Masukkan ikan jika ke dalam tumisan, aduk-aduk hingga ikan menjadi hancur -- Aduk terus hingga bumbu meresap ke dalam ikan -- Sajikan dengan nasi hangat dan kerupuk -- ;6;/id/resep/4454586-tongkol-balado-simpel
Nuget ikat patin ala mbak Am;2 ekor ikan patin -- Merica bubuk -- Penyedap rasa -- Garam -- Wortel (parut pakai patutan keju) -- 5 siung bawang putih (haluskan) -- 2 butir telur -- Minyak untuk menggoreng -- ;Kukus ikan patin tanpa bumbu -- Setah dikukus, pisahkan ikan patin dari durinya -- Blender(haluskan) ikan patin tanpa air -- Campurkan ikan patin yang sudah halus, penyedap rasa, garam, merica bubuk dan parutan wortel -- Tambahkan putih telur -- Kukus hingga matang -- Diamkan sampai dingin, lalu potong nuget sesuai selera -- Panaskan minyak -- Celupkan nuget ke kocokan telur lalu baluri dengan tepung panir -- Goreng sampai kecoklatan -- Selamat mencoba 😘 -- ;7;/id/resep/4454549-nuget-ikat-patin-ala-mbak-am
Nila Goreng Cabe Ijo;6 ekor Ikan nila -- 1 Tepung sajiku ayam kentucky -- 30 Cabe rawit -- 10 Bawang putih -- secukupnya Minyak goreng -- secukupnya Penyedap -- secukupnya Garam -- ;Belah ikan jgn sampai lepas, cuci bersih, beri garam dan jeruk nipis agar tidak amis. lalu baluri tepung sajiku basah, goreng. -- Goreng sebentar cabai rawit dan bawang putih, lalu giling kasar atau sesuai selera dengan sedikit minyak bekas goreng, tambah garam dn penyedap secukupnya. -- Sajikan ikan nila goreng dengan sambal ijo dan nasi panas. -- ;1;/id/resep/4454182-nila-goreng-cabe-ijo
Tongkol Balado Rawit;650 Gram Ikan Tongkol -- 15 Cabe Merah Keriting -- 15 Cabe Rawit Merah -- 7 Buah Bawang Merah -- 5 Siung Bawang Putih -- 1 Ruas Jari Jahe -- 2 Ruas Jari Lengkuas -- 2 Lembar Daun Salam -- 1 Buah Tomat -- ;Goreng Setengah Matang Ikan, Jangan Terlalu Kering Nanti Keras. -- Haluskan Cabe Merah Keriting, Cabe Rawit Merah, Bawang Merah, Bawang Putih, Tomat & Jahe. -- Setelah Bumbu Halus, Lalu Tumis Bumbu Beserta Lengkuas, Daun Salam. Sampai Harum. -- Setelah Harum Masukkan Ikan Lalu Masak Hingga Meresap. -- Angkat & Sajikan. -- ;0;/id/resep/4453997-tongkol-balado-rawit
Tuna Goreng Crispy Saus Teriyaki;20 potong tuna iris kotak (rendam dengan air jeruk nipis) -- 1 sachet tepung crispy ayam -- 1 sachet saus teriyaki -- 1 buah bawang bombay -- ;1 sachet tepung bagi dua, buat yg basah dan pisahkan yang kering... tuna yang sudah direndam air jeruk nipis masukan kedalam tepung yang diencerkan aduk rata -- Lalu masukan ketepung kering lakukan smpai tuna habis, kemudian goreng dengan api sedang udah kecoklatan angkat ga usah lama2 -- Tumis bawang bombay sampai harum, masukan tuna yg sudah digoreng, beri saus teriyaki aduk rata. Sajikan -- ;0;/id/resep/4453867-tuna-goreng-crispy-saus-teriyaki
Tumis terong+ sarden;2 bh terong ungu -- 1 kaleng sarden -- 5 bh Cabe merah -- 5 bh Cabe rawit -- 2 siung Bawang merah -- 1 siung Bawang putih -- Jahe di geprek -- 5 bh Cabe hijau  di iris -- Garam -- Gula -- ;Potong2 terong ukuran kecil.. Taruh di wadah lalu cuci dgn air garam -- Ulek cabe merah,bawang merah,bawang putih -- Lalu panas kan minyak diwajan... Tumis bumbu yg sdh dihaluskan, masukan jahe dan cabe hijau..tambahkan garam, gula lalu masukkan terong aduk2 tambahkan air lalu tutup wajan.. -- Lalu masukkan sarden aduk2 lg sampe rata lalu tutup kembali wajan... Koreksi rasa dan matikan api...siap dihidangkan... -- ;6;/id/resep/4454053-tumis-terong-sarden
Ikan tongkol balado;10 buah ikan tongkol iris -- 2 lembar daun jeruk -- minyak untuk menumis -- garam -- bumbu halus: -- 4 bawang merah -- 2 bawang putih -- 15 cabe merah keriting -- 10 cabe rawit setan (selera) -- 1/2 tomat besar -- gula merah -- ;Goreng sebentar ikan tongkol -- Dalam penggorengan terpisah, tumis bumbu halus, masukkan daun jeruk dan garam hingga berubah warna -- Masukkan ikan tongkol yg sudah digoreng tadi -- Koreksi rasa, sajikan -- ;5;/id/resep/4453989-ikan-tongkol-balado
